id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/2567216	10.2307/2567216	Revolutionary Bodies: Women and the Fertility Transition in the Mid- Atlantic Region, 1760-1820	Susan E. Klepp	The Journal of American History	85	3	1998-12-01T00:00:00Z	pp. 910-945	Organization of American Historians	fla			
10.2307/2081906	10.2307/2081906	Book Notices		The Journal of American History	81	4	1995-03-01T00:00:00Z	pp. 1903-1904	Organization of American Historians	fla			
10.2307/2567050	10.2307/2567050	Reading Mexico, Understanding the United States: American Transnational Intellectuals in the 1920s and 1990s	Jesus Velasco	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 641-667	Organization of American Historians	fla			
10.2307/3659441	10.2307/3659441	The Way of Improvement Leads Home: Philip Vickers Fithian's Rural Enlightenment	John Fea	The Journal of American History	90	2	2003-09-01T00:00:00Z	pp. 462-490	Organization of American Historians	fla			
10.2307/2080417	10.2307/2080417	By the Sweat of Their Brow: Forging the Steel Valley	Curtis Miner	The Journal of American History	80	3	1993-12-01T00:00:00Z	pp. 1019-1024	Organization of American Historians	fla			
10.2307/2567919	10.2307/2567919	An Autobiographical Note	Herbert Aptheker, C. A. Beall, Jr.	The Journal of American History	87	1	2000-06-01T00:00:00Z	pp. 147-150	Organization of American Historians	fla			
10.2307/2081174	10.2307/2081174	Introduction	Linda Shopes, Michael Frisch	The Journal of American History	81	2	1994-09-01T00:00:00Z	pp. 592-593	Organization of American Historians	fla			
10.2307/2700781	10.2307/2700781	Using Self, Using History ...	John Demos	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 37-42	Organization of American Historians	fla			
10.2307/2700784	10.2307/2700784	Enforcing the Borders: Chinese Exclusion along the U.S. Borders with Canada and Mexico, 1882-1924	Erika Lee	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 54-86	Organization of American Historians	fla			
10.2307/2568614	10.2307/2568614	In the Nation's Image: The Gendered Limits of Social Citizenship in the Depression Era	Alice Kessler-Harris	The Journal of American History	86	3	1999-12-01T00:00:00Z	pp. 1251-1279	Organization of American Historians	fla			
10.2307/2568604	10.2307/2568604	Making Nations/Making States: American Historians in the Context of Empire	Ian Tyrrell	The Journal of American History	86	3	1999-12-01T00:00:00Z	pp. 1015-1044	Organization of American Historians	fla			
10.2307/2568253	10.2307/2568253	Individual Creativity and the Filters of Language and Culture: Interpreting the Declaration of Independence by Translation	David Thelen	The Journal of American History	85	4	1999-03-01T00:00:00Z	pp. 1289-1298	Organization of American Historians	fla			
10.2307/41510316	10.2307/41510316	America, Oil, and War in the Middle East	Toby Craig Jones	The Journal of American History	99	1	2012-06-01T00:00:00Z	pp. 208-218	Organization of American Historians	fla			
10.2307/41510116	10.2307/41510116	Conservatism: A State of the Field	Kim Phillips-Fein	The Journal of American History	98	3	2011-12-01T00:00:00Z	pp. 723-743	Organization of American Historians	fla			
10.2307/3659275	10.2307/3659275	"The Bourgeoisie Will Fall and Fall Forever": The "New-York Tribune", the 1848 French Revolution, and American Social Democratic Discourse	Adam-Max Tuchinsky	The Journal of American History	92	2	2005-09-01T00:00:00Z	pp. 470-497	Organization of American Historians	fla			
10.2307/3092344	10.2307/3092344	"Public Sentiment Is Everything": The Union's Public Communications Strategy and the Bogus Proclamation of 1864	Menahem Blondheim	The Journal of American History	89	3	2002-12-01T00:00:00Z	pp. 869-899	Organization of American Historians	fla			
10.2307/2568272	10.2307/2568272	Teaching the Children of the Vietnam War	Peter Filene	The Journal of American History	85	4	1999-03-01T00:00:00Z	pp. 1535-1537	Organization of American Historians	fla			
10.2307/27694558	10.2307/27694558	Relief from Relief: The Tampa Sewing-Room Strike of 1937 and the Right to Welfare	Elna C. Green	The Journal of American History	95	4	2009-03-01T00:00:00Z	pp. 1012-1037	Organization of American Historians	fla			
10.2307/40661834	10.2307/40661834	"Because It Is My Culture": Technology and Agency in the Overseas U.S. Cultural History Classroom	JoAnne Marie Mancini	The Journal of American History	96	4	2010-03-01T00:00:00Z	pp. 1127-1132	Organization of American Historians	fla			
10.2307/2079699	10.2307/2079699	"America's Boy Friend Who Can't Get a Date": Gender, Race, and the Cultural Work of the Jack Benny Program, 1932-1946	Margaret T. McFadden	The Journal of American History	80	1	1993-06-01T00:00:00Z	pp. 113-134	Organization of American Historians	fla			
10.2307/3092169	10.2307/3092169	Conjuring with Islam, II	Bruce B. Lawrence	The Journal of American History	89	2	2002-09-01T00:00:00Z	pp. 485-497	Organization of American Historians	fla			
10.2307/3660340	10.2307/3660340	Letters to the Editor	J. M. Opal, Thomas A. Chambers, Edwin Black	The Journal of American History	91	4	2005-03-01T00:00:00Z	pp. 1561-1562	Organization of American Historians	fla			
10.2307/2568441	10.2307/2568441	Holland: A Vision of Lakeshore Prosperity	Tom Dietz	The Journal of American History	85	1	1998-06-01T00:00:00Z	pp. 180-181	Organization of American Historians	fla			
10.2307/2700782	10.2307/2700782	A Pail of Cream	Laurel Thatcher Ulrich	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 43-47	Organization of American Historians	fla			
10.2307/2567055	10.2307/2567055	From Anecdote to Analysis: Oral Interviews and New Scholarship in Educational History	Jack Dougherty	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 712-723	Organization of American Historians	fla			
10.2307/3659277	10.2307/3659277	Westbrook Pegler and the Anti-Union Movement	David Witwer	The Journal of American History	92	2	2005-09-01T00:00:00Z	pp. 527-552	Organization of American Historians	fla			
10.2307/2568273	10.2307/2568273	Interdisciplinary Explorations in the History of Children, Adolescents, and Youth--for the Past, Present, and Future	Harvey J. Graff	The Journal of American History	85	4	1999-03-01T00:00:00Z	pp. 1538-1547	Organization of American Historians	fla			
10.2307/2675442	10.2307/2675442	Reel Report, 1999-2000	Robert Brent Toplin	The Journal of American History	87	3	2000-12-01T00:00:00Z	pp. 1140-1144	Organization of American Historians	fla			
10.2307/2568085	10.2307/2568085	Accidental Ethnography in an Antebellum Southern Newspaper: Snell's Homecoming Festival	Edward E. Baptist	The Journal of American History	84	4	1998-03-01T00:00:00Z	pp. 1355-1383	Organization of American Historians	fla			
10.2307/2568267	10.2307/2568267	The Historian as Translator: Initial Proposal		The Journal of American History	85	4	1999-03-01T00:00:00Z	pp. 1458-1460	Organization of American Historians	fla			
10.2307/3659970	10.2307/3659970	"Made by Toile"? Tourism, Labor, and the Construction of the Colorado Landscape, 1858-1917	Thomas G. Andrews	The Journal of American History	92	3	2005-12-01T00:00:00Z	pp. 837-863	Organization of American Historians	fla			
10.2307/2568762	10.2307/2568762	"Politics in an Age of Anxiety": Cold War Political Culture and the Crisis in American Masculinity, 1949-1960	K. A. Cuordileone	The Journal of American History	87	2	2000-09-01T00:00:00Z	pp. 515-545	Organization of American Historians	fla			
10.2307/2081443	10.2307/2081443	Historians and Their Publics	Alan Brinkley	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 1027-1030	Organization of American Historians	fla			
10.2307/2078471	10.2307/2078471	Aliens in the WASP Nest: Ethnocultural Diversity in the Antebellum Urban South	Dennis C. Rousey	The Journal of American History	79	1	1992-06-01T00:00:00Z	pp. 152-164	Organization of American Historians	fla			
10.2307/2568609	10.2307/2568609	America and the European Sense of History	Rob Kroes	The Journal of American History	86	3	1999-12-01T00:00:00Z	pp. 1135-1155	Organization of American Historians	fla			
10.2307/2080802	10.2307/2080802	Neither Rich Nor Poor: Searching for the American Middle Class.	Shirley Teresa Wajda	The Journal of American History	79	3	1992-12-01T00:00:00Z	pp. 1091-1096	Organization of American Historians	fla			
10.2307/25095624	10.2307/25095624	Getting in Touch with Slavery and Freedom	Mark M. Smith	The Journal of American History	95	2	2008-09-01T00:00:00Z	pp. 381-391	Organization of American Historians	fla			
10.2307/3092168	10.2307/3092168	A Short History of Anti-Americanism and Terrorism: The Turkish Case	Nur Bilge Criss	The Journal of American History	89	2	2002-09-01T00:00:00Z	pp. 472-484	Organization of American Historians	fla			
10.2307/2080795	10.2307/2080795	Exploring a Cultural Borderland: Native American Journeys of Discovery in the Early Twentieth Century	Frederick E. Hoxie	The Journal of American History	79	3	1992-12-01T00:00:00Z	pp. 969-995	Organization of American Historians	fla			
10.2307/41510307	10.2307/41510307	Petropolis and Environmental Protest in Cross-National Perspective: Beaumont—Port Arthur, Texas, versus Minatitlan-Coatzacoalcos, Veracruz	Christopher Sellers	The Journal of American History	99	1	2012-06-01T00:00:00Z	pp. 111-123	Organization of American Historians	fla			
10.2307/3659617	10.2307/3659617	Sex, Segregation, and the Sacred after Brown	Jane Dailey	The Journal of American History	91	1	2004-06-01T00:00:00Z	pp. 119-144	Organization of American Historians	fla			
10.2307/4486061	10.2307/4486061	"Lift up Yr Self!" Reinterpreting Amiri Baraka (LeRoi Jones), Black Power, and the Uplift Tradition	Daniel Matlin	The Journal of American History	93	1	2006-06-01T00:00:00Z	pp. 91-116	Organization of American Historians	fla			
10.2307/2080043	10.2307/2080043	American History in Russia: Retrospect and Prospect	Nikolai N. Bolkhovitinov	The Journal of American History	79	2	1992-09-01T00:00:00Z	pp. 524-529	Organization of American Historians	fla			
10.2307/2568264	10.2307/2568264	East is East and West is West: Did the Twain Ever Meet? The Declaration of Independence in China	Frank Li	The Journal of American History	85	4	1999-03-01T00:00:00Z	pp. 1432-1448	Organization of American Historians	fla			
10.2307/2700610	10.2307/2700610	La Castana Project: A History Field Laboratory Experience	Cecilia Aros Hunter, Leslie Gene Hunter	The Journal of American History	88	4	2002-03-01T00:00:00Z	pp. 1456-1461	Organization of American Historians	fla			
10.2307/40661831	10.2307/40661831	What's So Bad about Polygamy? Teaching American Religious History in the Muslim Middle East	Patrick Q. Mason	The Journal of American History	96	4	2010-03-01T00:00:00Z	pp. 1112-1118	Organization of American Historians	fla			
10.2307/2079697	10.2307/2079697	Girls, Boys, and Emotions: Redefinitions and Historical Change	Peter N. Stearns	The Journal of American History	80	1	1993-06-01T00:00:00Z	pp. 36-74	Organization of American Historians	fla			
10.2307/2567588	10.2307/2567588	AIDS and American History: Four Perspectives on Experimential Learning	Douglas Bailey, Gabby DeVinny, Carre Gordon, Paul John Schadewald	The Journal of American History	86	4	2000-03-01T00:00:00Z	pp. 1721-1733	Organization of American Historians	fla			
10.2307/2568764	10.2307/2568764	Introduction	Michael Gordon, Lu Ann Jones	The Journal of American History	87	2	2000-09-01T00:00:00Z	pp. 580-581	Organization of American Historians	fla			
10.2307/2675279	10.2307/2675279	Mea Culpa	Bertram Wyatt-Brown	The Journal of American History	87	3	2000-12-01T00:00:00Z	pp. 947-948	Organization of American Historians	fla			
10.2307/25095137	10.2307/25095137	Water in Sacred Places: Rebuilding New Orleans Black Churches as Sites of Community Empowerment	Donald E. DeVore	The Journal of American History	94	3	2007-12-01T00:00:00Z	pp. 762-769	Organization of American Historians	fla			
10.2307/2568439	10.2307/2568439	Abraham Lincoln and the American Experiment	William A. Firstenberger	The Journal of American History	85	1	1998-06-01T00:00:00Z	pp. 174-176	Organization of American Historians	fla			
10.2307/25094788	10.2307/25094788	The Public Face of 9/11: Memory and Portraiture in the Landscape	Jonathan Hyman	The Journal of American History	94	1	2007-06-01T00:00:00Z	pp. 183-192	Organization of American Historians	fla			
10.2307/2078467	10.2307/2078467	"Separate Interests" and the Nation-State: The Washington Administration and the Origins of Regionalism in the Trans-Appalachian West	Andrew R. L. Cayton	The Journal of American History	79	1	1992-06-01T00:00:00Z	pp. 39-67	Organization of American Historians	fla			
10.2307/25094961	10.2307/25094961	You Can't Go Home Again: Homesickness and Nostalgia in U.S. History	Susan J. Matt	The Journal of American History	94	2	2007-09-01T00:00:00Z	pp. 469-497	Organization of American Historians	fla			
10.2307/2081445	10.2307/2081445	We Value Teaching Despite--and because of--Its Low Status	Michael S. Sherry	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 1051-1054	Organization of American Historians	fla			
10.2307/2567584	10.2307/2567584	At Loose Ends: Twentieth-Century Latinos in Current United States History Textbooks	Joseph A. Rodriguez, Vicki L. Ruiz	The Journal of American History	86	4	2000-03-01T00:00:00Z	pp. 1689-1699	Organization of American Historians	fla			
10.2307/2675275	10.2307/2675275	A Road Closed: Rural Insurgency in Post-Independence Pennsylvania	Terry Bouton	The Journal of American History	87	3	2000-12-01T00:00:00Z	pp. 855-887	Organization of American Historians	fla			
10.2307/3659791	10.2307/3659791	"Something Cloudy in Their Looks": The Origins of the Yamasee War Reconsidered	William L. Ramsey	The Journal of American History	90	1	2003-06-01T00:00:00Z	pp. 44-75	Organization of American Historians	fla			
10.2307/2674919	10.2307/2674919	The Federalist Trope: Power and Passion in Abolitionist Rhetoric	Marc M. Arkin	The Journal of American History	88	1	2001-06-01T00:00:00Z	pp. 75-98	Organization of American Historians	fla			
10.2307/41510105	10.2307/41510105	Letters to the Editor	Arthur Scherr, Michael J. Pfeifer, Stephen Rockwell	The Journal of American History	98	2	2011-09-01T00:00:00Z	pp. 621-623	Organization of American Historians	fla			
