id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/30031121	10.2307/30031121	Honorable Work, Degraded Workers	Alan Dawley	Reviews in American History	28	1	2000-03-01T00:00:00Z	pp. 16-22	The Johns Hopkins University Press	brv	American Work: Four Centuries of Black and White Labor|Jacqueline Jones		
10.2307/2702695	10.2307/2702695	New Views about Immigrants: Black and White	David M. Reimers	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 260-265	The Johns Hopkins University Press	brv	Between Race and Ethnicity: Cape Verdean American Immigrants, 1860-1965|Marilyn Halter, New Land, New Lives: Scandinavian Immigrants to the Pacific Northwest|Janet E. Rasmussen		
10.2307/2703100	10.2307/2703100	The (Urban) World According to Monkkonen	Howard N. Rabinowitz	Reviews in American History	20	2	1992-06-01T00:00:00Z	pp. 194-199	The Johns Hopkins University Press	brv	America Becomes Urban: The Development of U.S. Cities and Towns, 1780-1980|Eric H. Monkkonen		
10.2307/2702895	10.2307/2702895	Modernism as Biography: American Salons and European Encounters	Mary W. Blanchard	Reviews in American History	22	2	1994-06-01T00:00:00Z	pp. 271-276	The Johns Hopkins University Press	brv	American Salons: Encounters with European Modernism, 1885-1917|Robert M. Crunden		
10.2307/30030770	10.2307/30030770	Seeking a Paradigm for Gender and Politics in Early British America	Cornelia Hughes Dayton	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 194-199	The Johns Hopkins University Press	brv	Founding Mothers and Fathers: Gendered Power and the Forming of American Society|Mary Beth Norton		
10.2307/2703166	10.2307/2703166	Dances with Liberals	Patrick N. Allitt	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 405-410	The Johns Hopkins University Press	brv	The Dance with Community: The Contemporary Debate in American Political Thought|Robert Booth Fowler		
10.2307/2702967	10.2307/2702967	On Theorizing about Rights	Philippa Strum	Reviews in American History	21	1	1993-03-01T00:00:00Z	pp. 151-155	The Johns Hopkins University Press	brv	A Culture of Rights: The Bill of Rights in Philosophy, Politics, and Law, 1791 and 1991|Michael J. Lacey;Knud Haakonssen		
10.2307/30031262	10.2307/30031262	In Retrospect: Robert Middlekauff's "The Mathers"	Charles L. Cohen	Reviews in American History	29	4	2001-12-01T00:00:00Z	pp. 635-646	The Johns Hopkins University Press	brv	The Mathers: Three Generations of Puritan Intellectuals, 1596-1728|Robert Middlekauf;Robert Middlekauff		
10.2307/2703271	10.2307/2703271	A Tale of Three Belts: Sun, Snow, and Tight	Arnold R. Hirsch	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 78-83	The Johns Hopkins University Press	brv	The Rough Road to Renaissance: Urban Revitalization in America, 1940-1985|Jon C. Teaford, Fragments of Cities: The New American Downtowns and Neighborhoods|Larry Bennett, Postsurburban California: The Transformation of Orange County since World War II|Rob Kling;Spencer Olin;Mark Poster		
10.2307/30031135	10.2307/30031135	Home-Grown Radical or Home-Bound Housewife? Rethinking the Origins of 1960s Feminism through the Life and Work of Betty Friedan	Lori E. Rotskoff	Reviews in American History	28	1	2000-03-01T00:00:00Z	pp. 120-127	The Johns Hopkins University Press	brv	Betty Friedan and the Making of "The Feminine Mystique": The American Left, the Cold War, and Modern Feminism|Daniel Horowitz		
10.2307/2702803	10.2307/2702803	Fixated on the Frontier	Mary Elizabeth Young	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 584-588	The Johns Hopkins University Press	brv	The Founders of America: How the Indians Discovered the Land, Pioneered in it, and Created Great Classical Civilizations; How They Were Plunged into a Dark Age by Invasion and Conquest; and How They are Reviving|Francis Jennings		
10.2307/30030773	10.2307/30030773	Marginal Religion, Marginal Women	J. William Frost	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 213-219	The Johns Hopkins University Press	brv	Peculiar Power: A Quaker Woman Preacher in Eighteenth-Century America|Cristine Levenduski, Disorderly Women: Sexual Politics and Evangelicalism in Revolutionary New England|Susan Juster		
10.2307/30030710	10.2307/30030710	Slave Law as Contract and Hierarchy	Mark Tushnet	Reviews in American History	24	4	1996-12-01T00:00:00Z	pp. 590-595	The Johns Hopkins University Press	brv	Southern Slavery and the Law, 1619-1860|Thomas D. Morris		
10.2307/2702768	10.2307/2702768	The End of the Line, the Line at the End	William E. Doolittle	Reviews in American History	21	3	1993-09-01T00:00:00Z	pp. 374-378	The Johns Hopkins University Press	brv	The Spanish Frontier in North America|David J. Weber		
10.2307/30031150	10.2307/30031150	'Peculiarly Woman's Cause': Feminism, Race, and the Struggle for Equality	Jonathan H. Earle	Reviews in American History	28	2	2000-06-01T00:00:00Z	pp. 223-229	The Johns Hopkins University Press	brv	The Great Silent Army of Abolitionism: Ordinary Women in the Antislavery Movement|Julie Roy Jeffrey, White Women's Rights: The Racial Origins of Feminism in the United States|Louise Michele Newman		
10.2307/30030628	10.2307/30030628	The NLRB at Sixty	Robert H. Zieger	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 97-101	The Johns Hopkins University Press	brv	Broken Promise: The Subversion of U.S. Labor Relations Policy, 1947-1994|James A. Gross		
10.2307/2703339	10.2307/2703339	Men in America: Two Studies in Gender History	Michael C. C. Adams	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 14-19	The Johns Hopkins University Press	brv	American Manhood: Transformations in Masculinity from the Revolution to the Modern Era|E. Anthony Rotundo, Fatherhood in America: A History|Robert L. Griswold		
10.2307/30031068	10.2307/30031068	Hofstadter Lives: Political Culture and Temperament in the Work of an American Historian	Michael Kazin	Reviews in American History	27	2	1999-06-01T00:00:00Z	pp. 334-348	The Johns Hopkins University Press	brv	The American Political Tradition|Richard Hofstadter		
10.2307/2702941	10.2307/2702941	Patriotism from the Ground Up	David Glassberg	Reviews in American History	21	1	1993-03-01T00:00:00Z	pp. 1-7	The Johns Hopkins University Press	brv	Sacred Ground: Americans and their Battlefields|Edward Tabor Linenthal, Remaking America: Public Memory, Commemoration, and Patriotism in the Twentieth Century|John Bodnar		
10.2307/2703406	10.2307/2703406	Modernity is Fleeting	Michael O'Malley	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 640-646	The Johns Hopkins University Press	brv	The Landscape of Modernity: Essays on New York City, 1900-1940|David Ward;Olivier Zunz		
10.2307/30030630	10.2307/30030630	The Science of Human Worth	Ellen Herman	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 108-113	The Johns Hopkins University Press	brv	Sex, Race, and Science: Eugenics in the Deep South|Edward J. Larson		
10.2307/2703394	10.2307/2703394	What Hath Bercovitch Wrought?	Philip F. Gura	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 562-568	The Johns Hopkins University Press	brv	The Rites of Assent: Transformations in the Symbolic Construction of America|Sacvan Bercovitch		
10.2307/30030924	10.2307/30030924	Conflicting Celebrations: The Democratization of Festive Culture	Simon P. Newman	Reviews in American History	26	3	1998-09-01T00:00:00Z	pp. 526-530	The Johns Hopkins University Press	brv	Day of Jubilee: The Great Age of Public Celebrations in New York, 1788-1909|Brooks McNamara, Civic Wars: Democracy and Public Life in the American City during the Nineteenth Century|Mary P. Ryan		
10.2307/30030638	10.2307/30030638	Liars' Club: The Remington Case	Richard M. Fried	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 156-160	The Johns Hopkins University Press	brv	Un-American Activities: The Trials of William Remington|Gary May		
10.2307/30030624	10.2307/30030624	Two Routes to Migration History	Walter Nugent	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 67-72	The Johns Hopkins University Press	brv	Leaving England: Essays on British Emigration in the Nineteenth Century|Charlotte Erickson, Special Sorrows: The Diasporic Imagination of Irish, Polish, and Jewish Immigrants in the United States|Matthew Frye Jacobson		
10.2307/2703405	10.2307/2703405	Turning the Machine into a Horn of Plenty	Jeffrey S. Adler	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 634-639	The Johns Hopkins University Press	brv	Brotherly Tomorrows: Movements for a Cooperative Society in America, 1820-1920|Edward K. Spann, Hopedale: From Commune to Company Town, 1840-1920|Edward K. Spann		
10.2307/2703012	10.2307/2703012	Canon Wars II the Return of the Founders	Saul Cornell	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 413-417	The Johns Hopkins University Press	brv	The Learning of Liberty: The Educational Ideas of the American Founders|Lorraine Smith Pangle;Thomas L. Pangle		
10.2307/2702807	10.2307/2702807	Why Populism did not Flourish in Iowa	William F. Holmes	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 608-613	The Johns Hopkins University Press	brv	Prairie Populism: The Fate of Agrarian Radicalism in Kansas, Nebraska, and Iowa, 1880-1892|Jeffrey Ostler		
10.2307/2702889	10.2307/2702889	Federalism's Brief, Shining Moment	Richard Buel, Jr.	Reviews in American History	22	2	1994-06-01T00:00:00Z	pp. 236-241	The Johns Hopkins University Press	brv	The Age of Federalism: The Early American Republic, 1788-1800|Stanley Elkins;Erick McKitrick		
10.2307/2703401	10.2307/2703401	Stars and Bars Feminism	Catherine Clinton	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 612-616	The Johns Hopkins University Press	brv	New Women of the New South: The Leaders of the Woman Suffrage Movement in the Southern States|Marjorie Spruill Wheeler		
10.2307/30031030	10.2307/30031030	When One and One Make Two	Norma Basch	Reviews in American History	29	1	2001-03-01T00:00:00Z	pp. 72-77	The Johns Hopkins University Press	brv	Man and Wife in America: A History|Hendrik Hartog;Hendrik Hertog		
10.2307/30030950	10.2307/30030950	Benedict Arnold as Hero	Robert E. Shalhope	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 668-673	The Johns Hopkins University Press	brv	Benedict Arnold, Revolutionary Hero: An American Warrior Reconsidered|James Kirby Martin		
10.2307/2702822	10.2307/2702822	U. S. Business in Latin America	David S. Painter	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 698-704	The Johns Hopkins University Press	brv	The Rich Neighbor Policy: Rockefeller and Kaiser in Brazil|Elizabeth A. Cobbs, Doing Business with the Dictators: A Political History of United Fruit in Guatemala, 1899-1944|Paul J. Dosal		
10.2307/2703099	10.2307/2703099	War and the Health of the State	Louis S. Gerteis	Reviews in American History	20	2	1992-06-01T00:00:00Z	pp. 187-193	The Johns Hopkins University Press	brv	Yankee Leviathan: The Origins of Central State Authority in America, 1859-1877|Richard Franklin Bensel		
10.2307/2703357	10.2307/2703357	Understanding Charles Sanders Peirce (In Some Ways)	David Depew	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 119-124	The Johns Hopkins University Press	brv	Charles Sanders Peirce: A Life|Joseph Brent		
10.2307/30031158	10.2307/30031158	Lest We Forget: Legal History and Anti-Communism during the Cold War	Linda Przybyszewski	Reviews in American History	28	2	2000-06-01T00:00:00Z	pp. 278-283	The Johns Hopkins University Press	brv	In Calmer Times: The Supreme Court and Red Monday|Arthur J. Sabin		
10.2307/30030711	10.2307/30030711	The Communications Revolution	Robert J. Allison	Reviews in American History	24	4	1996-12-01T00:00:00Z	pp. 596-600	The Johns Hopkins University Press	brv	Spreading the News: The American Postal System from Franklin to Morse|Richard R. John		
10.2307/30030688	10.2307/30030688	"Such a Helpless Body": Dissenting Senators and Foreign Policy Issues in the 1920s	Lewis L. Gould	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 466-470	The Johns Hopkins University Press	brv	The Peace Progressives and American Foreign Relations|Robert David Johnson		
10.2307/30030895	10.2307/30030895	Deviants and Defendants along the Delaware	Edward A. Pearson	Reviews in American History	26	2	1998-06-01T00:00:00Z	pp. 366-370	The Johns Hopkins University Press	brv	Of "Good Laws" and "Good Men": Law and Society in the Delaware Valley, 1680-1710|William M. Offutt Jr.		
10.2307/2703404	10.2307/2703404	The End of History	Robert B. Westbrook	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 628-633	The Johns Hopkins University Press	brv	When Time Shall be no More: Prophecy Belief in Modern American Culture|Paul Boyer		
10.2307/30030847	10.2307/30030847	The Rise and Fall of the U.S. Children's Bureau	E. Wayne Carp	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 606-611	The Johns Hopkins University Press	brv	"A Right to Childhood": The U.S. Children's Bureau and Child Welfare, 1912-1946|Kriste Lindenmeyer		
10.2307/2703261	10.2307/2703261	Urbs in Horto	Peter A. Coclanis	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 14-20	The Johns Hopkins University Press	brv	Nature's Metropolis: Chicago and the Great West|William Cronon		
10.2307/30031065	10.2307/30031065	Fighting Old Fights	Robert D. Schulzinger	Reviews in American History	27	2	1999-06-01T00:00:00Z	pp. 306-311	The Johns Hopkins University Press	brv	A Tangled Web: The Making of Foreign Policy in the Nixon Presidency|William Bundy, The Scar That Binds: American Culture and the Vietnam War|Keith Beattie		
10.2307/2703344	10.2307/2703344	The Revolution Against the Revolution	Rosemarie Zagarri	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 45-50	The Johns Hopkins University Press	brv	In Debt to Shays: The Bicentennial of an Agrarian Rebellion|Robert A. Gross		
10.2307/30030905	10.2307/30030905	Scenery Trumps Science	Richard White	Reviews in American History	26	2	1998-06-01T00:00:00Z	pp. 421-427	The Johns Hopkins University Press	brv	Preserving Nature in the National Parks: A History|Richard West Sellars		
10.2307/30030680	10.2307/30030680	Battles and Leaders: Old and New in Civil War Military History	Brooks D. Simpson	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 418-425	The Johns Hopkins University Press	brv	Lincoln's Generals|Gabor Boritt, The Third Day at Gettysburg and Beyond|Gary W. Gallagher, The Shipwreck of Their Hopes: The Battles for Chattanooga|Peter Cozzens		
10.2307/2703109	10.2307/2703109	The Beaten Path to the History of a Free Press	Thomas C. Leonard	Reviews in American History	20	2	1992-06-01T00:00:00Z	pp. 247-251	The Johns Hopkins University Press	brv	The Fourth Estate and the Constitution: Freedom of the Press in America|Lucas A. Powe, Jr.		
10.2307/2703313	10.2307/2703313	Thoroughly Centered: The Reformed Tradition and American Religious History	Paul Harvey	Reviews in American History	23	3	1995-09-01T00:00:00Z	pp. 421-426	The Johns Hopkins University Press	brv	The Uneasy Center: Reformed Christianity in Antebellum America|Paul K. Conkin		
10.2307/30031049	10.2307/30031049	Berlin's Two Concepts of Slavery	Joyce E. Chaplin	Reviews in American History	27	2	1999-06-01T00:00:00Z	pp. 188-193	The Johns Hopkins University Press	brv	Many Thousands Gone: The First Two Centuries of Slavery in North America|Ira Berlin		
10.2307/30031066	10.2307/30031066	The Newest American Nativism	Matthew Frye Jacobson	Reviews in American History	27	2	1999-06-01T00:00:00Z	pp. 312-317	The Johns Hopkins University Press	brv	Unwelcome Strangers: American Identity and the Turn against Immigration|David M. Reimers		
