id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/40008632	10.2307/40008632	Communications	Barbara H. Rosenwein, Daniel Wickberg, Russell Crandall, Stephen G. Rabe, Richard Hill, James C. Schneider, Jukka Renkama, David A. Gerstner	The American Historical Review	112	4	2007-10-01T00:00:00Z	pp. 1313-1318	American Historical Association, Oxford University Press	fla			
10.1086/532659	10.1086/532659	Documents and Bibliographies		The American Historical Review	107	3	2002-06-01T00:00:00Z	pp. 1005-1007	American Historical Association, Oxford University Press	fla			
10.2307/2650375	10.2307/2650375	Nation, Migration, and the Province in the First British Empire: Scotland and the Americas, 1600-1800	Ned C. Landsman	The American Historical Review	104	2	1999-04-01T00:00:00Z	pp. 463-475	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.5.1655a	10.1086/ahr.110.5.1655a	Articles	David E. Narrett	The American Historical Review	110	5	2005-12-01T00:00:00Z	p. 1655	American Historical Association, Oxford University Press	fla			
10.1086/532288	10.1086/532288	Communications	Hugh Murray, Ron Cantor, Alfred J. Rieber	The American Historical Review	107	1	2002-02-01T00:00:00Z	pp. 340-341	American Historical Association, Oxford University Press	fla			
10.2307/2168606	10.2307/2168606	History, Language, and Reading: Waiting for Crillon	Dominick LaCapra	The American Historical Review	100	3	1995-06-01T00:00:00Z	pp. 799-828	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.5.1668a	10.1086/ahr.111.5.1668a	Articles	Andrew White	The American Historical Review	111	5	2006-12-01T00:00:00Z	p. 1668	American Historical Association, Oxford University Press	fla			
10.2307/1571466	10.2307/1571466	Thinking Unfashionable Thoughts, Asking Unfashionable Questions	Margaret C. Jacob	The American Historical Review	105	2	2000-04-01T00:00:00Z	pp. 494-500	American Historical Association, Oxford University Press	fla			
10.2307/2167981	10.2307/2167981	Marking: Race, Race-making, and the Writing of History	Thomas C. Holt	The American Historical Review	100	1	1995-02-01T00:00:00Z	pp. 1-20	American Historical Association, Oxford University Press	fla			
10.2307/2650775	10.2307/2650775	Perceiving the Past: Renaissance Humanism after the "Cognitive Turn"	Kenneth Gouwens	The American Historical Review	103	1	1998-02-01T00:00:00Z	pp. 55-82	American Historical Association, Oxford University Press	fla			
10.2307/40007484	10.2307/40007484	Communications	Stanley L. Falk, Robert M. Citino, Beatrice K. Hofstadter, James T. Kloppenberg, David S. Brown	The American Historical Review	113	1	2008-02-01T00:00:00Z	pp. 309-310	American Historical Association, Oxford University Press	fla			
10.2307/2170178	10.2307/2170178	Old South Time in Comparative Perspective	Mark M. Smith	The American Historical Review	101	5	1996-12-01T00:00:00Z	pp. 1432-1469	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.1.xiii	10.1086/ahr.111.1.xiii	In This Issue		The American Historical Review	111	1	2006-02-01T00:00:00Z	pp. xiii-xvii	American Historical Association, Oxford University Press	fla			
10.1086/529596	10.1086/529596	Scarcity or Abundance? Preserving the Past in a Digital Era	Roy Rosenzweig	The American Historical Review	108	3	2003-06-01T00:00:00Z	pp. 735-762	American Historical Association, Oxford University Press	fla			
10.2307/2651807	10.2307/2651807	When Mexico Had the Blues: A Transatlantic Tale of Bonds, Bankers, and Nationalists, 1862-1910	Steven C. Topik	The American Historical Review	105	3	2000-06-01T00:00:00Z	pp. 714-738	American Historical Association, Oxford University Press	fla			
10.2307/30222844	10.2307/30222844	What's Left? Popular Political Participation in Postwar Europe	Belinda Davis	The American Historical Review	113	2	2008-04-01T00:00:00Z	pp. 363-390	American Historical Association, Oxford University Press	fla			
10.2307/2692322	10.2307/2692322	Dynastic Conservatism and Poetic Violence in Fin-de-Siècle Cracow: The Habsburg Matrix of Polish Modernism	Larry Wolff	The American Historical Review	106	3	2001-06-01T00:00:00Z	pp. 735-764	American Historical Association, Oxford University Press	fla			
10.2307/1571457	10.2307/1571457	Modernization from the Other Shore: American Observers and the Costs of Soviet Economic Development	David C. Engerman	The American Historical Review	105	2	2000-04-01T00:00:00Z	pp. 383-416	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.3.726	10.1086/ahr.110.3.726	Introduction		The American Historical Review	110	3	2005-06-01T00:00:00Z	p. 726	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.4.1315	10.1086/ahr.111.4.1315	Communications		The American Historical Review	111	4	2006-10-01T00:00:00Z	p. 1315	American Historical Association, Oxford University Press	fla			
10.1086/531314	10.1086/531314	Other Books Received		The American Historical Review	110	1	2005-02-01T00:00:00Z	pp. 274-282	American Historical Association, Oxford University Press	fla			
10.1086/533243	10.1086/533243	Hegemony and Culture in Historical Anthropology: A Review Essay on Jean and John L. Comaroff's "Of Revelation and Revolution"	Sally Engle Merry	The American Historical Review	108	2	2003-04-01T00:00:00Z	pp. 460-470	American Historical Association, Oxford University Press	fla			
10.2307/2168604	10.2307/2168604	To Turn as on a Pivot: Writing African Americans into a History of Overlapping Diasporas	Earl Lewis	The American Historical Review	100	3	1995-06-01T00:00:00Z	pp. 765-787	American Historical Association, Oxford University Press	fla			
10.1086/532294	10.1086/532294	The Search for European Differences and Domination in the Early Modern World: A View from Asia	R. Bin Wong	The American Historical Review	107	2	2002-04-01T00:00:00Z	pp. 447-469	American Historical Association, Oxford University Press	fla			
10.2307/2167064	10.2307/2167064	The Absence of War in the U.S.-China Confrontation over Quemoy and Matsu in 1954-1955: Contingency, Luck, Deterrence	Gordon H. Chang, He Di	The American Historical Review	98	5	1993-12-01T00:00:00Z	pp. 1500-1524	American Historical Association, Oxford University Press	fla			
10.2307/2650991	10.2307/2650991	Convergence or Divergence? Recent Historical Writings on the Rape of Nanjing	Daqing Yang	The American Historical Review	104	3	1999-06-01T00:00:00Z	pp. 842-865	American Historical Association, Oxford University Press	fla			
10.1086/529597	10.1086/529597	Disability History: Why We Need Another "Other"	Catherine J. Kudlick	The American Historical Review	108	3	2003-06-01T00:00:00Z	pp. 763-793	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.3.933	10.1086/ahr.110.3.933	Communications		The American Historical Review	110	3	2005-06-01T00:00:00Z	p. 933	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.5.1656	10.1086/ahr.110.5.1656	Reviews	Alice Whealey	The American Historical Review	110	5	2005-12-01T00:00:00Z	p. 1656	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.4.1094	10.1086/ahr.110.4.1094	Constitutional Change and the New Deal: The Internalist/Externalist Debate	G. Edward White	The American Historical Review	110	4	2005-10-01T00:00:00Z	pp. 1094-1115	American Historical Association, Oxford University Press	fla			
10.2307/2166382	10.2307/2166382	The Peasant Woman in Stalinist Political Art of the 1930s	Victoria E. Bonnell	The American Historical Review	98	1	1993-02-01T00:00:00Z	pp. 55-82	American Historical Association, Oxford University Press	fla			
10.2307/30223245	10.2307/30223245	Crisis and Catastrophe: The Global Crisis of the Seventeenth Century Reconsidered	Geoffrey Parker	The American Historical Review	113	4	2008-10-01T00:00:00Z	pp. 1053-1079	American Historical Association, Oxford University Press	fla			
10.2307/2169865	10.2307/2169865	Men against Women on the Shop Floor in Early Soviet Russia: Gender and Class in the Socialist Workplace	Diane P. Koenker	The American Historical Review	100	5	1995-12-01T00:00:00Z	pp. 1438-1464	American Historical Association, Oxford University Press	fla			
10.2307/2649969	10.2307/2649969	In Search of Reasons for Historians to Read Novels...	John Demos	The American Historical Review	103	5	1998-12-01T00:00:00Z	pp. 1526-1529	American Historical Association, Oxford University Press	fla			
10.2307/40007298	10.2307/40007298	"A Penny for the Little Chinese": The French Holy Childhood Association in China, 1843-1951	Henrietta Harrison	The American Historical Review	113	1	2008-02-01T00:00:00Z	pp. 72-92	American Historical Association, Oxford University Press	fla			
10.2307/2166164	10.2307/2166164	The Transformation of American Family Structure	Steven Ruggles	The American Historical Review	99	1	1994-02-01T00:00:00Z	pp. 103-128	American Historical Association, Oxford University Press	fla			
10.2307/2651615	10.2307/2651615	The Great Bophuthatswana Donkey Massacre: Discourse on the Ass and the Politics of Class and Grass	Nancy J. Jacobs	The American Historical Review	106	2	2001-04-01T00:00:00Z	pp. 485-507	American Historical Association, Oxford University Press	fla			
10.2307/2650373	10.2307/2650373	Greater Britain: A Useful Category of Historical Analysis?	David Armitage	The American Historical Review	104	2	1999-04-01T00:00:00Z	pp. 427-445	American Historical Association, Oxford University Press	fla			
10.2307/2171070	10.2307/2171070	Meatpackers, Peronists, and Collective Memory: A View from the South	Daniel James	The American Historical Review	102	5	1997-12-01T00:00:00Z	pp. 1404-1412	American Historical Association, Oxford University Press	fla			
10.2307/2164778	10.2307/2164778	A Mild Rejoinder	Paul W. Schroeder	The American Historical Review	97	3	1992-06-01T00:00:00Z	pp. 733-735	American Historical Association, Oxford University Press	fla			
10.2307/2166373	10.2307/2166373	Collected Essays		The American Historical Review	99	1	1994-02-01T00:00:00Z	pp. 340-354	American Historical Association, Oxford University Press	fla			
10.1086/530747	10.1086/530747	Communications	Kirsten Sellars	The American Historical Review	109	3	2004-06-01T00:00:00Z	p. 1043	American Historical Association, Oxford University Press	fla			
10.1086/529972	10.1086/529972	Racial Mixture and Affirmative Action: The Cases of Brazil and the United States	Thomas E. Skidmore	The American Historical Review	108	5	2003-12-01T00:00:00Z	pp. 1391-1396	American Historical Association, Oxford University Press	fla			
10.1086/533238	10.1086/533238	The "Vision of Salome": Cosmopolitanism and Erotic Dancing in Central London, 1908-1918	Judith R. Walkowitz	The American Historical Review	108	2	2003-04-01T00:00:00Z	pp. 337-376	American Historical Association, Oxford University Press	fla			
10.2307/2167056	10.2307/2167056	Erratum: Power and Pleasure: Louis Barthou and the Third French Republic		The American Historical Review	98	2	1993-04-01T00:00:00Z	p. 655	American Historical Association, Oxford University Press	fla			
10.2307/2652040	10.2307/2652040	Is L.A. a Model or a Mess?	Catherine Coquery-Vidrovitch	The American Historical Review	105	5	2000-12-01T00:00:00Z	pp. 1683-1691	American Historical Association, Oxford University Press	fla			
10.2307/1571456	10.2307/1571456	Honor, Masculinity, and Ritual Knife Fighting in Nineteenth-Century Greece	Thomas W. Gallant	The American Historical Review	105	2	2000-04-01T00:00:00Z	pp. xvi+359-382	American Historical Association, Oxford University Press	fla			
10.2307/1571633	10.2307/1571633	Errata: Brother, Can You Spare a Billion? The Story of Jesse H. Jones		The American Historical Review	105	2	2000-04-01T00:00:00Z	p. 680	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.3.935	10.1086/ahr.110.3.935	Errata	Ariel de la Fuente	The American Historical Review	110	3	2005-06-01T00:00:00Z	p. 935	American Historical Association, Oxford University Press	fla			
10.1086/533239	10.1086/533239	Ritualization of Regulation: The Enforcement of Chinese Exclusion in the United States and China	Adam McKeown	The American Historical Review	108	2	2003-04-01T00:00:00Z	pp. 377-403	American Historical Association, Oxford University Press	fla			
10.2307/2168205	10.2307/2168205	Gender and the Practices of Scientific History: The Seminar and Archival Research in the Nineteenth Century	Bonnie G. Smith	The American Historical Review	100	4	1995-10-01T00:00:00Z	pp. 1150-1176	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.2.620a	10.1086/ahr.111.2.620a	Reviews	Robert O. Kirkland	The American Historical Review	111	2	2006-04-01T00:00:00Z	p. 620	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.4.xiii	10.1086/ahr.111.4.xiii	In This Issue		The American Historical Review	111	4	2006-10-01T00:00:00Z	pp. xiii-xv	American Historical Association, Oxford University Press	fla			
10.2307/2171264	10.2307/2171264	Wonder	Caroline Walker Bynum	The American Historical Review	102	1	1997-02-01T00:00:00Z	pp. 1-26	American Historical Association, Oxford University Press	fla			
10.2307/2165492	10.2307/2165492	Hungary	István Deák	The American Historical Review	97	4	1992-10-01T00:00:00Z	pp. 1041-1063	American Historical Association, Oxford University Press	fla			
10.2307/2692327	10.2307/2692327	A War Remembered: Soviet Films of the Great Patriotic War	Denise J. Youngblood	The American Historical Review	106	3	2001-06-01T00:00:00Z	pp. 839-856	American Historical Association, Oxford University Press	fla			
